layer_idx,neuron_idx,dpo_projection_value,dpo_activation_value
11,4346,,
16,4690,,
21,5034,,
7,6856,,
12,7200,,
17,7544,,
7,440,,
12,784,,
17,1128,,
8,3294,,
13,3638,,
11,7729,,
16,8073,,
16,1657,,
11,1313,,
2,3479,,
7,3823,,
12,4167,,
17,4511,,
3,6333,,
8,6677,,
13,7021,,
8,261,,
13,605,,
2,6862,,
7,7206,,
23,1323,,
2,446,,
7,790,,
24,4177,,
3,3300,,
8,3644,,
18,4362,,
23,4706,,
19,7216,,
24,7560,,
14,456,,
19,800,,
24,1144,,
15,3310,,
20,3654,,
18,7745,,
23,8089,,
18,1329,,
23,1673,,
14,3839,,
19,4183,,
24,4527,,
10,6349,,
15,6693,,
20,7037,,
15,277,,
20,621,,
18,4712,,
6,2443,,
9,2714,,
14,7222,,
19,7566,,
14,806,,
5,2972,,
10,3316,,
15,3660,,
1,5482,,
6,5826,,
4,5753,,
9,6097,,
0,1847,3.6716461181640625e-05,0.02447509765625
5,6355,,
10,6699,,
1,8865,,
6,9209,,
1,2449,,
4,9136,,
6,2793,,
4,2720,,
9,3064,,
0,5230,0.0003924369812011719,-0.0751953125
22,6709,,
1,5832,,
22,293,,
25,6980,,
4,6103,,
25,564,,
0,8613,-0.00043845176696777344,0.057525634765625
21,3074,,
0,2197,1.1265277862548828e-05,0.006557464599609375
22,3676,,
25,3947,,
11,5769,,
16,6113,,
21,6457,,
21,41,,
12,8623,,
17,8967,,
12,2207,,
17,2551,,
22,7059,,
13,5061,,
11,9152,,
11,2736,,
16,3080,,
21,3424,,
2,4902,,
7,5246,,
12,5590,,
17,5934,,
13,8444,,
3,7756,,
8,8100,,
3,1340,,
8,1684,,
13,2028,,
11,6119,,
2,8285,,
7,8629,,
12,8973,,
2,1869,,
7,2213,,
12,2557,,
3,4723,,
8,5067,,
13,5411,,
23,6129,,
2,5252,,
24,8983,,
3,8106,,
19,2223,,
24,2567,,
3,1690,,
20,5077,,
18,9168,,
18,2752,,
23,3096,,
14,5262,,
19,5606,,
24,5950,,
15,8116,,
20,8460,,
10,1356,,
15,1700,,
20,2044,,
18,6135,,
23,6479,,
14,8645,,
19,8989,,
14,2229,,
19,2573,,
5,4395,,
10,4739,,
15,5083,,
20,5427,,
6,7249,,
1,489,,
6,833,,
9,7520,,
4,760,,
9,1104,,
14,5612,,
5,7778,,
10,8122,,
15,8466,,
5,1362,,
10,1706,,
1,3872,,
6,4216,,
4,4143,,
9,4487,,
0,6653,0.00047969818115234375,0.057342529296875
0,237,-0.0008182525634765625,-0.044097900390625
5,4745,,
1,7255,,
6,7599,,
22,1716,,
1,839,,
4,7526,,
9,7870,,
25,1987,,
4,1110,,
25,8403,,
0,3620,-1.1920928955078125e-07,0.0027618408203125
22,5099,,
25,5370,,
16,7536,,
21,7880,,
0,7003,-3.2007694244384766e-05,-0.006473541259765625
16,1120,,
21,1464,,
17,3974,,
22,8482,,
22,2066,,
25,8753,,
13,6484,,
25,2337,,
13,68,,
11,4159,,
16,4503,,
21,4847,,
7,6669,,
12,7013,,
17,7357,,
7,253,,
12,597,,
17,941,,
8,3107,,
13,3451,,
11,7542,,
16,7886,,
11,1126,,
16,1470,,
2,3292,,
7,3636,,
12,3980,,
17,4324,,
3,6146,,
8,6490,,
13,6834,,
8,74,,
13,418,,
2,6675,,
7,7019,,
23,1136,,
2,259,,
7,603,,
24,3990,,
3,3113,,
8,3457,,
18,4175,,
23,4519,,
19,7029,,
24,7373,,
14,269,,
19,613,,
24,957,,
15,3123,,
20,3467,,
18,7558,,
23,7902,,
18,1142,,
23,1486,,
14,3652,,
19,3996,,
24,4340,,
10,6162,,
15,6506,,
20,6850,,
15,90,,
20,434,,
18,4525,,
6,2256,,
9,8943,,
9,2527,,
14,7035,,
19,7379,,
14,619,,
5,9201,,
15,3473,,
5,2785,,
10,3129,,
1,5295,,
6,5639,,
4,5566,,
9,5910,,
0,8076,-9.226799011230469e-05,0.013824462890625
0,1660,1.6033649444580078e-05,0.002033233642578125
5,6168,,
10,6512,,
1,8678,,
6,9022,,
1,2262,,
4,8949,,
6,2606,,
25,3410,,
4,2533,,
9,2877,,
0,5043,0.00015306472778320312,0.01473236083984375
22,6522,,
1,5645,,
22,106,,
25,6793,,
25,377,,
0,8426,1.8417835235595703e-05,0.008209228515625
16,2543,,
21,2887,,
0,2010,2.205371856689453e-06,-0.0007562637329101562
17,5397,,
22,3489,,
25,3760,,
11,5582,,
16,5926,,
21,6270,,
12,8436,,
17,8780,,
7,1676,,
12,2020,,
17,2364,,
8,4530,,
13,4874,,
11,8965,,
11,2549,,
16,2893,,
2,4715,,
7,5059,,
12,5403,,
17,5747,,
13,8257,,
3,7569,,
8,7913,,
3,1153,,
8,1497,,
13,1841,,
11,5932,,
2,8098,,
7,8442,,
12,8786,,
2,1682,,
7,2026,,
3,4536,,
8,4880,,
23,5942,,
2,5065,,
24,8796,,
3,7919,,
19,2036,,
24,2380,,
20,4890,,
18,8981,,
18,2565,,
23,2909,,
14,5075,,
19,5419,,
24,5763,,
15,7929,,
20,8273,,
10,1169,,
15,1513,,
20,1857,,
18,5948,,
23,6292,,
14,8458,,
19,8802,,
24,9146,,
14,2042,,
19,2386,,
5,4208,,
10,4552,,
15,4896,,
20,5240,,
6,7062,,
1,302,,
4,6989,,
6,646,,
9,7333,,
4,573,,
9,917,,
14,5425,,
15,8279,,
5,7591,,
10,7935,,
5,1175,,
10,1519,,
1,3685,,
6,4029,,
4,3956,,
9,4300,,
0,6466,-0.00027370452880859375,0.0745849609375
0,50,-7.325410842895508e-05,-0.0236968994140625
5,4558,,
22,7945,,
1,7068,,
6,7412,,
22,1529,,
1,652,,
4,7339,,
25,1800,,
25,8216,,
4,923,,
21,4310,,
0,3433,-7.110834121704102e-05,0.00555419921875
22,4912,,
25,5183,,
16,7349,,
21,7693,,
11,589,,
16,933,,
21,1277,,
12,3443,,
17,3787,,
22,8295,,
22,1879,,
25,8566,,
13,6297,,
11,3972,,
16,4316,,
21,4660,,
7,6482,,
12,6826,,
17,7170,,
7,66,,
12,410,,
17,754,,
3,2576,,
8,2920,,
13,3264,,
11,7355,,
16,7699,,
11,939,,
2,3105,,
7,3449,,
12,3793,,
3,5959,,
8,6303,,
13,6647,,
13,231,,
2,6488,,
7,6832,,
23,949,,
2,72,,
24,3803,,
3,2926,,
18,3988,,
23,4332,,
19,6842,,
24,7186,,
14,82,,
19,426,,
24,770,,
15,2936,,
20,3280,,
18,7371,,
23,7715,,
18,955,,
23,1299,,
14,3465,,
19,3809,,
24,4153,,
10,5975,,
15,6319,,
20,6663,,
20,247,,
18,4338,,
6,2069,,
9,8756,,
9,2340,,
14,6848,,
19,7192,,
14,432,,
5,9014,,
15,3286,,
5,2598,,
10,2942,,
1,5108,,
6,5452,,
4,5379,,
9,5723,,
0,7889,0.0007581710815429688,-0.2406005859375
0,1473,0.0003478527069091797,0.043975830078125
5,5981,,
10,6325,,
1,8491,,
6,8835,,
1,2075,,
4,8762,,
6,2419,,
9,9106,,
4,2346,,
9,2690,,
25,3223,,
0,4856,0.00024437904357910156,0.0225982666015625
22,6335,,
1,5458,,
25,6606,,
25,190,,
21,9116,,
0,8239,-7.30752944946289e-05,0.035003662109375
16,2356,,
21,2700,,
0,1823,0.0007839202880859375,0.06298828125
17,5210,,
22,3302,,
25,3573,,
11,5395,,
16,5739,,
21,6083,,
12,8249,,
17,8593,,
7,1489,,
12,1833,,
17,2177,,
8,4343,,
13,4687,,
11,8778,,
16,9122,,
11,2362,,
16,2706,,
2,4528,,
7,4872,,
12,5216,,
17,5560,,
13,8070,,
3,7382,,
8,7726,,
3,966,,
8,1310,,
13,1654,,
11,5745,,
2,7911,,
7,8255,,
12,8599,,
2,1495,,
7,1839,,
3,4349,,
8,4693,,
23,5755,,
2,4878,,
24,8609,,
3,7732,,
19,1849,,
24,2193,,
20,4703,,
18,8794,,
23,9138,,
18,2378,,
23,2722,,
14,4888,,
19,5232,,
24,5576,,
10,7398,,
15,7742,,
20,8086,,
10,982,,
15,1326,,
20,1670,,
18,5761,,
23,6105,,
14,8271,,
19,8615,,
14,1855,,
19,2199,,
5,4021,,
10,4365,,
15,4709,,
20,5053,,
1,6531,,
6,6875,,
1,115,,
4,6802,,
6,459,,
9,7146,,
4,386,,
9,730,,
14,5238,,
0,2896,7.086992263793945e-05,-0.02777099609375
5,7404,,
10,7748,,
5,988,,
10,1332,,
1,3498,,
6,3842,,
4,3769,,
9,4113,,
0,6279,-5.435943603515625e-05,0.01235198974609375
5,4371,,
22,7758,,
1,6881,,
22,1342,,
25,8029,,
1,465,,
4,7152,,
25,1613,,
4,736,,
21,4123,,
0,3246,-0.00033736228942871094,0.0391845703125
17,217,,
22,4725,,
25,4996,,
16,7162,,
21,7506,,
11,402,,
16,746,,
21,1090,,
12,3256,,
17,3600,,
22,8108,,
22,1692,,
25,8379,,
13,6110,,
11,3785,,
16,4129,,
21,4473,,
7,6295,,
12,6639,,
17,6983,,
12,223,,
17,567,,
8,9149,,
3,2389,,
8,2733,,
13,3077,,
11,7168,,
16,7512,,
11,752,,
2,2918,,
7,3262,,
12,3606,,
3,5772,,
8,6116,,
13,6460,,
23,7178,,
2,6301,,
7,6645,,
23,762,,
3,9155,,
24,3616,,
3,2739,,
18,3801,,
23,4145,,
14,6311,,
19,6655,,
24,6999,,
19,239,,
24,583,,
15,9165,,
15,2749,,
20,3093,,
18,7184,,
23,7528,,
18,768,,
23,1112,,
14,3278,,
19,3622,,
24,3966,,
5,5444,,
10,5788,,
15,6132,,
20,60,,
20,6476,,
6,8298,,
6,1882,,
9,8569,,
4,1809,,
9,2153,,
14,6661,,
14,245,,
5,8827,,
10,9171,,
15,3099,,
5,2411,,
10,2755,,
1,4921,,
6,5265,,
4,5192,,
9,5536,,
0,7702,0.00015366077423095703,-0.039642333984375
0,1286,1.71661376953125e-05,0.005847930908203125
5,5794,,
1,8304,,
6,8648,,
22,2765,,
1,1888,,
4,8575,,
6,2232,,
9,8919,,
4,2159,,
25,3036,,
0,4669,1.8537044525146484e-05,-0.0050811767578125
22,6148,,
25,6419,,
25,3,,
21,8929,,
0,8052,-5.555152893066406e-05,0.061370849609375
16,2169,,
21,2513,,
17,5023,,
22,3115,,
25,3386,,
13,1117,,
11,5208,,
16,5552,,
21,5896,,
12,8062,,
17,8406,,
7,1302,,
12,1646,,
17,1990,,
8,4156,,
13,4500,,
11,8591,,
16,8935,,
11,2175,,
16,2519,,
2,4341,,
7,4685,,
12,5029,,
17,5373,,
13,7883,,
3,7195,,
8,7539,,
3,779,,
8,1123,,
13,1467,,
11,5558,,
2,7724,,
7,8068,,
12,8412,,
2,1308,,
7,1652,,
3,4162,,
8,4506,,
18,5224,,
23,5568,,
2,4691,,
19,8078,,
24,8422,,
3,7545,,
19,1662,,
24,2006,,
20,4516,,
18,8607,,
23,8951,,
18,2191,,
23,2535,,
14,4701,,
19,5045,,
24,5389,,
10,7211,,
15,7555,,
20,7899,,
10,795,,
15,1139,,
20,1483,,
18,5574,,
9,3576,,
14,8084,,
19,8428,,
14,1668,,
19,2012,,
5,3834,,
10,4178,,
15,4522,,
20,4866,,
1,6344,,
6,6688,,
6,272,,
4,6615,,
9,6959,,
4,199,,
9,543,,
0,2709,-1.1265277862548828e-05,0.0093994140625
5,7217,,
10,7561,,
5,801,,
10,1145,,
1,3311,,
6,3655,,
4,3582,,
9,3926,,
0,6092,-9.000301361083984e-05,-0.023040771484375
22,7571,,
1,6694,,
22,1155,,
25,7842,,
1,278,,
4,6965,,
25,1426,,
21,3936,,
0,3059,-2.6941299438476562e-05,0.00890350341796875
17,30,,
22,4538,,
25,4809,,
16,6975,,
21,7319,,
11,215,,
16,559,,
21,903,,
12,3069,,
17,3413,,
22,7921,,
25,8192,,
13,5923,,
11,3598,,
16,3942,,
21,4286,,
7,6108,,
12,6452,,
17,6796,,
12,36,,
17,380,,
8,8962,,
3,2202,,
8,2546,,
13,2890,,
11,6981,,
16,7325,,
11,565,,
2,9147,,
2,2731,,
7,3075,,
12,3419,,
3,5585,,
8,5929,,
13,6273,,
23,6991,,
2,6114,,
7,6458,,
23,575,,
3,8968,,
24,3429,,
3,2552,,
18,3614,,
23,3958,,
14,6124,,
19,6468,,
24,6812,,
19,52,,
24,396,,
15,8978,,
15,2562,,
20,2906,,
18,6997,,
23,7341,,
18,581,,
23,925,,
14,3091,,
19,3435,,
24,3779,,
5,5257,,
10,5601,,
15,5945,,
20,6289,,
6,8111,,
6,1695,,
9,8382,,
4,1622,,
9,1966,,
14,6474,,
14,58,,
5,8640,,
10,8984,,
15,2912,,
5,2224,,
10,2568,,
1,4734,,
6,5078,,
4,5005,,
9,5349,,
0,7515,-2.777576446533203e-05,0.018280029296875
0,1099,0.0006642341613769531,-0.0572509765625
5,5607,,
1,8117,,
6,8461,,
22,2578,,
1,1701,,
4,8388,,
6,2045,,
9,8732,,
4,1972,,
25,2849,,
0,4482,-0.00010442733764648438,-0.0190887451171875
22,5961,,
25,6232,,
16,8398,,
21,8742,,
0,7865,7.653236389160156e-05,-0.042572021484375
16,1982,,
21,2326,,
17,4836,,
22,2928,,
25,3199,,
13,930,,
11,5021,,
16,5365,,
21,5709,,
7,7531,,
12,7875,,
17,8219,,
7,1115,,
12,1459,,
17,1803,,
8,3969,,
13,4313,,
11,8404,,
16,8748,,
11,1988,,
16,2332,,
2,4154,,
7,4498,,
12,4842,,
17,5186,,
3,7008,,
8,7352,,
13,7696,,
3,592,,
8,936,,
13,1280,,
2,7537,,
7,7881,,
2,1121,,
7,1465,,
24,4852,,
3,3975,,
8,4319,,
18,5037,,
23,5381,,
19,7891,,
24,8235,,
14,1131,,
19,1475,,
24,1819,,
15,3985,,
20,4329,,
18,8420,,
23,8764,,
18,2004,,
23,2348,,
14,4514,,
19,4858,,
24,5202,,
10,7024,,
15,7368,,
20,7712,,
5,264,,
10,608,,
15,952,,
20,1296,,
18,5387,,
6,3118,,
9,3389,,
14,7897,,
19,8241,,
14,1481,,
5,3647,,
10,3991,,
15,4335,,
1,6157,,
6,6501,,
6,85,,
4,6428,,
9,6772,,
4,12,,
9,356,,
0,2522,-0.00011777877807617188,0.016845703125
5,7030,,
10,7374,,
5,614,,
1,3124,,
6,3468,,
4,3395,,
9,3739,,
0,5905,6.091594696044922e-05,-0.0040435791015625
22,7384,,
1,6507,,
22,968,,
25,7655,,
4,6778,,
25,1239,,
21,3749,,
0,2872,8.112192153930664e-05,-0.049957275390625
22,4351,,
25,4622,,
11,6444,,
16,6788,,
21,7132,,
11,28,,
16,372,,
21,716,,
12,2882,,
17,3226,,
22,7734,,
13,5736,,
11,3411,,
16,3755,,
21,4099,,
2,5577,,
7,5921,,
12,6265,,
17,193,,
17,6609,,
13,9119,,
3,8431,,
8,8775,,
3,2015,,
8,2359,,
13,2703,,
11,6794,,
11,378,,
2,8960,,
2,2544,,
7,2888,,
12,3232,,
3,5398,,
8,5742,,
13,6086,,
23,6804,,
2,5927,,
18,44,,
23,388,,
3,8781,,
19,2898,,
24,3242,,
3,2365,,
20,5752,,
18,3427,,
23,3771,,
14,5937,,
19,6281,,
24,6625,,
24,209,,
15,8791,,
20,9135,,
10,2031,,
15,2375,,
20,2719,,
18,6810,,
23,7154,,
18,394,,
14,2904,,
19,3248,,
5,5070,,
10,5414,,
15,5758,,
20,6102,,
6,7924,,
1,1164,,
6,1508,,
9,8195,,
4,1435,,
9,1779,,
14,6287,,
5,8453,,
10,8797,,
15,9141,,
5,2037,,
10,2381,,
1,4547,,
6,4891,,
4,4818,,
9,5162,,
0,7328,-0.00018644332885742188,0.0159759521484375
0,912,-4.500150680541992e-05,0.004863739013671875
5,5420,,
1,7930,,
6,8274,,
22,2391,,
1,1514,,
4,8201,,
9,8545,,
25,2662,,
4,1785,,
25,9078,,
0,4295,9.59634780883789e-06,-0.0099334716796875
22,5774,,
25,6045,,
16,8211,,
21,8555,,
0,7678,-9.5367431640625e-06,0.00861358642578125
16,1795,,
21,2139,,
17,4649,,
22,9157,,
22,2741,,
25,3012,,
13,743,,
11,4834,,
16,5178,,
21,5522,,
7,7344,,
12,7688,,
17,8032,,
7,928,,
12,1272,,
17,1616,,
8,3782,,
13,4126,,
11,8217,,
16,8561,,
16,2145,,
11,1801,,
2,3967,,
7,4311,,
12,4655,,
17,4999,,
3,6821,,
8,7165,,
13,7509,,
3,405,,
8,749,,
13,1093,,
2,7350,,
7,7694,,
23,1811,,
2,934,,
7,1278,,
24,4665,,
3,3788,,
8,4132,,
18,4850,,
23,5194,,
19,7704,,
24,8048,,
14,944,,
19,1288,,
24,1632,,
15,3798,,
20,4142,,
18,8233,,
23,8577,,
18,1817,,
23,2161,,
14,4327,,
19,4671,,
24,5015,,
10,6837,,
15,7181,,
20,7525,,
5,77,,
10,421,,
15,765,,
20,1109,,
18,5200,,
6,2931,,
9,3202,,
14,7710,,
19,8054,,
14,1294,,
5,3460,,
10,3804,,
15,4148,,
1,5970,,
6,6314,,
4,6241,,
9,6585,,
9,169,,
0,8751,0.00029206275939941406,-0.0253448486328125
0,2335,-3.814697265625e-06,-0.00044655799865722656
5,6843,,
10,7187,,
5,427,,
1,2937,,
6,3281,,
4,3208,,
9,3552,,
0,5718,-1.6987323760986328e-05,-0.0069427490234375
22,7197,,
1,6320,,
22,781,,
25,7468,,
4,6591,,
25,1052,,
0,9101,-0.000225067138671875,0.1622314453125
21,3562,,
0,2685,-0.00017023086547851562,0.010894775390625
17,6072,,
22,4164,,
25,4435,,
11,6257,,
16,6601,,
21,6945,,
16,185,,
21,529,,
12,9111,,
12,2695,,
17,3039,,
8,5205,,
13,5549,,
11,3224,,
16,3568,,
21,3912,,
2,5390,,
7,5734,,
12,6078,,
17,6,,
17,6422,,
13,8932,,
3,8244,,
8,8588,,
3,1828,,
8,2172,,
13,2516,,
11,6607,,
11,191,,
2,8773,,
7,9117,,
2,2357,,
7,2701,,
3,5211,,
8,5555,,
23,6617,,
2,5740,,
23,201,,
3,8594,,
19,2711,,
24,3055,,
20,5565,,
18,3240,,
23,3584,,
14,5750,,
19,6094,,
24,6438,,
24,22,,
15,8604,,
20,8948,,
10,1844,,
15,2188,,
20,2532,,
18,6623,,
23,6967,,
18,207,,
14,9133,,
14,2717,,
19,3061,,
5,4883,,
10,5227,,
15,5571,,
20,5915,,
6,7737,,
1,977,,
4,7664,,
6,1321,,
9,8008,,
4,1248,,
9,1592,,
14,6100,,
15,8954,,
5,8266,,
10,8610,,
5,1850,,
10,2194,,
1,4360,,
6,4704,,
4,4631,,
9,4975,,
0,7141,0.0014257431030273438,0.0738525390625
0,725,6.335973739624023e-05,-0.01349639892578125
5,5233,,
22,8620,,
1,7743,,
6,8087,,
22,2204,,
1,1327,,
4,8014,,
25,2475,,
25,8891,,
4,1598,,
21,4985,,
0,4108,-0.00010448694229125977,-0.0180816650390625
22,5587,,
25,5858,,
16,8024,,
21,8368,,
11,1264,,
16,1608,,
21,1952,,
12,4118,,
17,4462,,
22,8970,,
22,2554,,
13,6972,,
13,556,,
11,4647,,
16,4991,,
21,5335,,
7,7157,,
12,7501,,
17,7845,,
2,397,,
7,741,,
12,1085,,
17,1429,,
3,3251,,
8,3595,,
13,3939,,
16,8374,,
11,8030,,
11,1614,,
2,3780,,
7,4124,,
12,4468,,
3,6634,,
8,6978,,
13,7322,,
3,218,,
8,562,,
13,906,,
2,7163,,
7,7507,,
23,1624,,
2,747,,
24,4478,,
3,3601,,
20,572,,
18,4663,,
23,5007,,
19,7517,,
24,7861,,
14,757,,
19,1101,,
24,1445,,
15,3611,,
20,3955,,
18,8046,,
23,8390,,
18,1630,,
23,1974,,
14,4140,,
19,4484,,
24,4828,,
10,6650,,
15,6994,,
20,7338,,
10,234,,
15,578,,
20,922,,
18,5013,,
6,2744,,
9,3015,,
14,7523,,
19,7867,,
14,1107,,
15,3961,,
5,3273,,
10,3617,,
1,5783,,
6,6127,,
4,6054,,
9,6398,,
0,8564,0.00013637542724609375,-0.034820556640625
0,2148,-2.9921531677246094e-05,-0.0244598388671875
5,6656,,
10,7000,,
5,240,,
1,9166,,
1,2750,,
6,3094,,
25,3898,,
4,3021,,
9,3365,,
0,5531,-0.00019598007202148438,0.026763916015625
22,7010,,
1,6133,,
22,594,,
25,7281,,
25,865,,
0,8914,-0.00015664100646972656,-0.01454925537109375
16,3031,,
21,3375,,
0,2498,0.0002435445785522461,0.06414794921875
17,5885,,
22,3977,,
25,4248,,
11,6070,,
16,6414,,
21,6758,,
21,342,,
12,8924,,
7,2164,,
12,2508,,
17,2852,,
8,5018,,
13,5362,,
11,3037,,
16,3381,,
2,5203,,
7,5547,,
12,5891,,
17,6235,,
13,8745,,
3,8057,,
8,8401,,
3,1641,,
8,1985,,
13,2329,,
11,6420,,
2,8586,,
7,8930,,
2,2170,,
7,2514,,
3,5024,,
8,5368,,
23,6430,,
2,5553,,
23,14,,
3,8407,,
19,2524,,
24,2868,,
20,5378,,
18,3053,,
23,3397,,
14,5563,,
19,5907,,
24,6251,,
15,8417,,
20,8761,,
10,1657,,
15,2001,,
20,2345,,
18,6436,,
23,6780,,
18,20,,
14,8946,,
14,2530,,
19,2874,,
5,4696,,
10,5040,,
15,5384,,
20,5728,,
6,7550,,
1,790,,
4,7477,,
6,1134,,
9,7821,,
4,1061,,
9,1405,,
14,5913,,
15,8767,,
5,8079,,
10,8423,,
5,1663,,
10,2007,,
1,4173,,
6,4517,,
4,4444,,
9,4788,,
0,6954,-3.0338764190673828e-05,0.00806427001953125
0,538,-9.894371032714844e-06,-0.00261688232421875
5,5046,,
22,8433,,
1,7556,,
6,7900,,
22,2017,,
1,1140,,
4,7827,,
25,2288,,
25,8704,,
4,1411,,
21,4798,,
0,3921,-0.0022716522216796875,0.307861328125
22,5400,,
25,5671,,
16,7837,,
21,8181,,
11,1077,,
16,1421,,
21,1765,,
12,3931,,
17,4275,,
22,8783,,
22,2367,,
25,9054,,
13,6785,,
13,369,,
11,4460,,
16,4804,,
21,5148,,
7,6970,,
12,7314,,
17,7658,,
2,210,,
7,554,,
12,898,,
17,1242,,
3,3064,,
8,3408,,
13,3752,,
11,7843,,
16,8187,,
11,1427,,
2,3593,,
7,3937,,
12,4281,,
3,6447,,
8,6791,,
13,7135,,
3,31,,
8,375,,
13,719,,
23,7853,,
2,6976,,
7,7320,,
23,1437,,
2,560,,
24,4291,,
3,3414,,
20,385,,
18,4476,,
23,4820,,
14,6986,,
19,7330,,
24,7674,,
14,570,,
19,914,,
24,1258,,
15,3424,,
20,3768,,
18,7859,,
23,8203,,
18,1443,,
23,1787,,
14,3953,,
19,4297,,
24,4641,,
5,6119,,
10,6463,,
15,6807,,
10,47,,
15,391,,
20,735,,
6,8973,,
18,4826,,
20,7151,,
6,2557,,
4,2484,,
9,2828,,
14,7336,,
14,920,,
15,3774,,
5,3086,,
10,3430,,
1,5596,,
6,5940,,
4,5867,,
9,6211,,
0,8377,4.0650367736816406e-05,-0.0038280487060546875
0,1961,-0.00020051002502441406,-0.02764892578125
5,6469,,
5,53,,
1,8979,,
22,3440,,
1,2563,,
6,2907,,
25,3711,,
4,2834,,
0,5344,0.0002453327178955078,-0.0718994140625
22,6823,,
22,407,,
25,7094,,
25,678,,
0,8727,-0.0005407333374023438,-0.049896240234375
16,2844,,
21,3188,,
17,5698,,
22,3790,,
25,4061,,
13,1792,,
11,5883,,
16,6227,,
21,6571,,
21,155,,
12,8737,,
17,9081,,
7,1977,,
12,2321,,
17,2665,,
8,4831,,
13,5175,,
11,2850,,
16,3194,,
2,5016,,
7,5360,,
12,5704,,
17,6048,,
13,8558,,
3,7870,,
8,8214,,
3,1454,,
8,1798,,
13,2142,,
11,6233,,
2,8399,,
7,8743,,
12,9087,,
2,1983,,
7,2327,,
3,4837,,
8,5181,,
18,5899,,
23,6243,,
2,5366,,
19,8753,,
24,9097,,
3,8220,,
19,2337,,
24,2681,,
20,5191,,
18,2866,,
23,3210,,
14,5376,,
19,5720,,
24,6064,,
10,7886,,
15,8230,,
20,8574,,
10,1470,,
15,1814,,
20,2158,,
18,6249,,
9,4251,,
14,8759,,
19,9103,,
14,2343,,
19,2687,,
5,4509,,
10,4853,,
15,5197,,
20,5541,,
1,7019,,
6,7363,,
1,603,,
4,7290,,
6,947,,
9,7634,,
4,874,,
9,1218,,
0,3384,5.59687614440918e-05,0.02899169921875
5,7892,,
10,8236,,
5,1476,,
10,1820,,
1,3986,,
6,4330,,
4,4257,,
9,4601,,
0,6767,0.0007805824279785156,-0.065185546875
0,351,-0.0005884170532226562,0.07513427734375
22,8246,,
1,7369,,
22,1830,,
25,8517,,
1,953,,
4,7640,,
25,2101,,
21,4611,,
0,3734,0.00019562244415283203,-0.045684814453125
17,705,,
22,5213,,
25,5484,,
16,7650,,
21,7994,,
11,890,,
16,1234,,
21,1578,,
12,3744,,
17,4088,,
22,8596,,
25,8867,,
13,6598,,
13,182,,
11,4273,,
16,4617,,
21,4961,,
7,6783,,
12,7127,,
17,7471,,
2,23,,
7,367,,
12,711,,
17,1055,,
3,2877,,
8,3221,,
13,3565,,
11,7656,,
16,8000,,
11,1240,,
2,3406,,
7,3750,,
12,4094,,
3,6260,,
8,6604,,
13,6948,,
8,188,,
23,7666,,
2,6789,,
7,7133,,
23,1250,,
2,373,,
24,4104,,
3,3227,,
20,198,,
18,4289,,
23,4633,,
14,6799,,
19,7143,,
24,7487,,
14,383,,
19,727,,
24,1071,,
15,3237,,
20,3581,,
18,7672,,
23,8016,,
18,1256,,
23,1600,,
14,3766,,
19,4110,,
24,4454,,
5,5932,,
10,6276,,
15,6620,,
15,204,,
20,548,,
20,6964,,
6,8786,,
6,2370,,
9,9057,,
4,2297,,
9,2641,,
14,7149,,
14,733,,
15,3587,,
5,2899,,
10,3243,,
1,5409,,
6,5753,,
4,5680,,
9,6024,,
0,8190,0.0027103424072265625,0.1824951171875
0,1774,2.586841583251953e-05,-0.0181427001953125
5,6282,,
1,8792,,
6,9136,,
22,3253,,
1,2376,,
4,9063,,
6,2720,,
25,3524,,
4,2647,,
0,5157,-0.0003895759582519531,-0.02447509765625
22,6636,,
22,220,,
25,6907,,
25,491,,
0,8540,1.7762184143066406e-05,-0.0174560546875
16,2657,,
21,3001,,
17,5511,,
22,3603,,
25,3874,,
13,1605,,
11,5696,,
16,6040,,
21,6384,,
12,8550,,
17,8894,,
7,1790,,
12,2134,,
17,2478,,
8,4644,,
13,4988,,
11,9079,,
16,3007,,
11,2663,,
2,4829,,
7,5173,,
12,5517,,
17,5861,,
13,8371,,
3,7683,,
8,8027,,
3,1267,,
8,1611,,
13,1955,,
11,6046,,
2,8212,,
7,8556,,
2,1796,,
7,2140,,
3,4650,,
8,4994,,
18,5712,,
23,6056,,
2,5179,,
19,8566,,
24,8910,,
19,2150,,
24,2494,,
15,4660,,
20,5004,,
18,9095,,
18,2679,,
23,3023,,
14,5189,,
19,5533,,
24,5877,,
10,7699,,
15,8043,,
20,8387,,
10,1283,,
15,1627,,
20,1971,,
18,6062,,
6,3793,,
9,4064,,
14,8572,,
19,8916,,
14,2156,,
19,2500,,
5,4322,,
10,4666,,
15,5010,,
1,6832,,
6,7176,,
1,416,,
4,7103,,
6,760,,
9,7447,,
4,687,,
9,1031,,
0,3197,-4.094839096069336e-05,0.0241241455078125
5,7705,,
10,8049,,
5,1289,,
10,1633,,
1,3799,,
6,4143,,
4,4070,,
9,4414,,
0,6580,0.0001455545425415039,0.0299835205078125
0,164,0.00011402368545532227,-0.00746917724609375
22,8059,,
1,7182,,
22,1643,,
25,8330,,
4,7453,,
25,1914,,
21,4424,,
0,3547,-3.892183303833008e-05,-0.0097198486328125
17,518,,
22,5026,,
25,5297,,
11,7119,,
16,7463,,
21,7807,,
11,703,,
16,1047,,
21,1391,,
